crawled;location;location_first;location_last;ownership;price;real_estate;size
20181230_120802;Taufkirchen, München (Kreis);Taufkirchen;München (Kreis);Kauf;665000;Haus;128,56
20181230_120802;Sauerlach, München (Kreis);Sauerlach;München (Kreis);Kauf;595000;Haus;167,6
20181230_120802;Ostersteigstrasse 19, Höhenkirchen-Siegertsbrunn, München (Kreis);Ostersteigstrasse 19;München (Kreis);Kauf;1290000;Haus;200
20181230_120802;Unterschleißheim, München (Kreis);Unterschleißheim;München (Kreis);Kauf;985000;Haus;518
20181230_120802;Grasbrunn, München (Kreis);Grasbrunn;München (Kreis);Kauf;867000;Haus;220
20181230_120802;Pullach im Isartal, München (Kreis);Pullach im Isartal;München (Kreis);Kauf;2450000;Haus;317
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;13500000;Haus;587
20181230_120802;Gräfelfing, München (Kreis);Gräfelfing;München (Kreis);Kauf;4600000;Haus;390
20181230_120802;Hohenbrunn, München (Kreis);Hohenbrunn;München (Kreis);Kauf;1100000;Haus;156
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;2890000;Haus;190
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;4850000;Haus;381,5
20181230_120802;Hauptstraße 21, Kirchheim bei München, München (Kreis);Hauptstraße 21;München (Kreis);Kauf;862900;Haus;142,72
20181230_120802;Sauerlach, München (Kreis);Sauerlach;München (Kreis);Kauf;1290000;Haus;240
20181230_120802;Unterschleißheim, München (Kreis);Unterschleißheim;München (Kreis);Kauf;899500;Haus;129,42
20181230_120802;Straßlach-Dingharting, München (Kreis);Straßlach-Dingharting;München (Kreis);Kauf;1459000;Haus;205
20181230_120802;Unterschleißheim, München (Kreis);Unterschleißheim;München (Kreis);Kauf;1007900;Haus;342
20181230_120802;Promenadestraße 1a, Ottobrunn, München (Kreis);Promenadestraße 1a;München (Kreis);Kauf;1850000;Haus;207,00
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;8900000;Haus;563
20181230_120802;Feldkirchen, München (Kreis);Feldkirchen;München (Kreis);Kauf;729000;Haus;120
20181230_120802;Fichtenstrasse 36 A, Brunnthal, München (Kreis);Fichtenstrasse 36 A;München (Kreis);Kauf;895000;Haus;176
20181230_120802;Unterhaching, München (Kreis);Unterhaching;München (Kreis);Kauf;1295000;Haus;262,2
20181230_120802;Bussardstraße 8, Unterschleißheim, München (Kreis);Bussardstraße 8;München (Kreis);Kauf;3780000;Haus;559
20181230_120802;Neubiberg, München (Kreis);Neubiberg;München (Kreis);Kauf;1440000;Haus;149
20181230_120802;Bussardstraße 8, Unterschleißheim, München (Kreis);Bussardstraße 8;München (Kreis);Kauf;1150000;Haus;152
20181230_120802;Haar, München (Kreis);Haar;München (Kreis);Kauf;769000;Haus;120
20181230_120802;Gräfelfing, München (Kreis);Gräfelfing;München (Kreis);Kauf;990000;Haus;190
20181230_120802;Gräfelfing, München (Kreis);Gräfelfing;München (Kreis);Kauf;1298000;Haus;189
20181230_120802;Haar, München (Kreis);Haar;München (Kreis);Kauf;975000;Haus;173
20181230_120802;Gröbenzell, Fürstenfeldbruck (Kreis);Gröbenzell;Fürstenfeldbruck (Kreis);Kauf;795000;Grundstueck;558
20181230_120802;Eichenau, Fürstenfeldbruck (Kreis);Eichenau;Fürstenfeldbruck (Kreis);Kauf;1590000;Grundstueck;1136
20181230_120802;Eichenau, Fürstenfeldbruck (Kreis);Eichenau;Fürstenfeldbruck (Kreis);Kauf;1220000;Grundstueck;903
20181230_120802;Eichenau, Fürstenfeldbruck (Kreis);Eichenau;Fürstenfeldbruck (Kreis);Kauf;700000;Grundstueck;556
20181230_120802;Althegnenberg, Fürstenfeldbruck (Kreis);Althegnenberg;Fürstenfeldbruck (Kreis);Kauf;498000;Grundstueck;576
20181230_120802;Olching, Fürstenfeldbruck (Kreis);Olching;Fürstenfeldbruck (Kreis);Kauf;870000;Grundstueck;624
20181230_120802;Germering, Fürstenfeldbruck (Kreis);Germering;Fürstenfeldbruck (Kreis);Kauf;1350000;Grundstueck;771
20181230_120802;Maisach, Fürstenfeldbruck (Kreis);Maisach;Fürstenfeldbruck (Kreis);Kauf;650000;Grundstueck;1000
20181230_120802;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Fürstenfeldbruck;Fürstenfeldbruck (Kreis);Kauf;1400000;Grundstueck;1020
20181230_120802;Althegnenberg, Fürstenfeldbruck (Kreis);Althegnenberg;Fürstenfeldbruck (Kreis);Kauf;1050000;Grundstueck;1156
20181230_120802;Mühlstetterweg x, Puchheim, Fürstenfeldbruck (Kreis);Mühlstetterweg x;Fürstenfeldbruck (Kreis);Kauf;150000;Grundstueck;3342
20181230_120802;Germering, Fürstenfeldbruck (Kreis);Germering;Fürstenfeldbruck (Kreis);Kauf;1750000;Grundstueck;1260
20181230_120802;Moorenweis, Fürstenfeldbruck (Kreis);Moorenweis;Fürstenfeldbruck (Kreis);Kauf;198000;Grundstueck;650
20181230_120802;Eichenau, Fürstenfeldbruck (Kreis);Eichenau;Fürstenfeldbruck (Kreis);Kauf;1077500;Grundstueck;1003
20181230_120802;Gröbenzell, Fürstenfeldbruck (Kreis);Gröbenzell;Fürstenfeldbruck (Kreis);Kauf;698000;Grundstueck;539
20181230_120802;Puchheim, Fürstenfeldbruck (Kreis);Puchheim;Fürstenfeldbruck (Kreis);Kauf;580000;Grundstueck;469
20181230_120802;Grafrath, Fürstenfeldbruck (Kreis);Grafrath;Fürstenfeldbruck (Kreis);Kauf;595000;Grundstueck;590
20181230_120802;Kottgeisering, Fürstenfeldbruck (Kreis);Kottgeisering;Fürstenfeldbruck (Kreis);Kauf;521000;Grundstueck;656
20181230_120802;Weiherstraße 8, Türkenfeld, Fürstenfeldbruck (Kreis);Weiherstraße 8;Fürstenfeldbruck (Kreis);Kauf;386000;Grundstueck;550
20181230_120802;Gröbenzell, Fürstenfeldbruck (Kreis);Gröbenzell;Fürstenfeldbruck (Kreis);Kauf;785000;Grundstueck;604
20181230_120802;Egenhofen, Fürstenfeldbruck (Kreis);Egenhofen;Fürstenfeldbruck (Kreis);Kauf;400000;Grundstueck;554
20181230_120802;Weiherweg 39, Gröbenzell, Fürstenfeldbruck (Kreis);Weiherweg 39;Fürstenfeldbruck (Kreis);Kauf;1750000;Grundstueck;1303
20181230_120802;Gröbenzell, Fürstenfeldbruck (Kreis);Gröbenzell;Fürstenfeldbruck (Kreis);Kauf;895000;Grundstueck;573,35
20181230_120802;Gröbenzell, Fürstenfeldbruck (Kreis);Gröbenzell;Fürstenfeldbruck (Kreis);Kauf;965000;Grundstueck;730
20181230_120802;Fürstenfeldbruck, Fürstenfeldbruck (Kreis);Fürstenfeldbruck;Fürstenfeldbruck (Kreis);Kauf;979620;Grundstueck;3378
20181230_120802;Pöcking, Starnberg (Kreis);Pöcking;Starnberg (Kreis);Kauf;985000;Grundstueck;1025
20181230_120802;Kirchplatz 4, Pullach im Isartal, München (Kreis);Kirchplatz 4;München (Kreis);Kauf;1850000;Grundstueck;551
20181230_120802;Trudering, München;Trudering;München;Kauf;2200000;Grundstueck;941
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;2200000;Grundstueck;1535
20181230_120802;Herrsching am Ammersee, Starnberg (Kreis);Herrsching am Ammersee;Starnberg (Kreis);Kauf;1100000;Grundstueck;960
20181230_120802;Haar, München (Kreis);Haar;München (Kreis);Kauf;1600000;Grundstueck;810
20181230_120802;Perlach, München;Perlach;München;Kauf;1450000;Grundstueck;610
20181230_120802;Obersendling, München;Obersendling;München;Kauf;1750000;Grundstueck;745
20181230_120802;Dießen am Ammersee, Landsberg am Lech (Kreis);Dießen am Ammersee;Landsberg am Lech (Kreis);Kauf;5200000;Grundstueck;6850
20181230_120802;Mering, Aichach-Friedberg (Kreis);Mering;Aichach-Friedberg (Kreis);Kauf;657000;Grundstueck;730
20181230_120802;Gräfelfing, München (Kreis);Gräfelfing;München (Kreis);Kauf;1590000;Grundstueck;677
20181230_120802;Trattangering 16a, Vierkirchen, Dachau (Kreis);Trattangering 16a;Dachau (Kreis);Kauf;5160;Grundstueck;338
20181230_120802;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Wehrstaudenstrasse 33;Dachau (Kreis);Kauf;430000;Grundstueck;307
20181230_120802;Röhrmoos, Dachau (Kreis);Röhrmoos;Dachau (Kreis);Kauf;241500;Grundstueck;345
20181230_120802;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Wehrstaudenstrasse 33;Dachau (Kreis);Kauf;410000;Grundstueck;259
20181230_120802;Röhrmoos, Dachau (Kreis);Röhrmoos;Dachau (Kreis);Kauf;254800;Grundstueck;364
20181230_120802;Dachau, Dachau (Kreis);Dachau;Dachau (Kreis);Kauf;650000;Grundstueck;370
20181230_120802;Vierkirchen, Dachau (Kreis);Vierkirchen;Dachau (Kreis);Kauf;420850;Grundstueck;443
20181230_120802;Dachau, Dachau (Kreis);Dachau;Dachau (Kreis);Kauf;420000;Grundstueck;315
20181230_120802;Markt Indersdorf, Dachau (Kreis);Markt Indersdorf;Dachau (Kreis);Kauf;325000;Grundstueck;332
20181230_120802;Wehrstaudenstrasse 33, Karlsfeld, Dachau (Kreis);Wehrstaudenstrasse 33;Dachau (Kreis);Kauf;840000;Grundstueck;566
20181230_120802;Haimhausen, Dachau (Kreis);Haimhausen;Dachau (Kreis);Kauf;550000;Grundstueck;502
20181230_120802;Hilgertshausen-Tandern, Dachau (Kreis);Hilgertshausen-Tandern;Dachau (Kreis);Kauf;235000;Grundstueck;544
20181230_120802;Altomünster, Dachau (Kreis);Altomünster;Dachau (Kreis);Kauf;210000;Grundstueck;396
20181230_120802;Altomünster, Dachau (Kreis);Altomünster;Dachau (Kreis);Kauf;360000;Grundstueck;712
20181230_120802;Altomünster, Dachau (Kreis);Altomünster;Dachau (Kreis);Kauf;150000;Grundstueck;316
20181230_120802;Hebertshausen, Dachau (Kreis);Hebertshausen;Dachau (Kreis);Kauf;392500;Grundstueck;319
20181230_120802;Dachau, Dachau (Kreis);Dachau;Dachau (Kreis);Kauf;379000;Grundstueck;191
20181230_120802;Dachau, Dachau (Kreis);Dachau;Dachau (Kreis);Kauf;625000;Grundstueck;410
20181230_120802;Odelzhausen, Dachau (Kreis);Odelzhausen;Dachau (Kreis);Kauf;669000;Grundstueck;844
20181230_120802;Odelzhausen, Dachau (Kreis);Odelzhausen;Dachau (Kreis);Kauf;576500;Grundstueck;727
20181230_120802;Karlsfeld, Dachau (Kreis);Karlsfeld;Dachau (Kreis);Kauf;285000;Grundstueck;170
20181230_120802;Hebertshausen, Dachau (Kreis);Hebertshausen;Dachau (Kreis);Kauf;819000;Grundstueck;641
20181230_120802;Schwabhausen, Dachau (Kreis);Schwabhausen;Dachau (Kreis);Kauf;1185000;Grundstueck;1065
20181230_120802;Dachau, Dachau (Kreis);Dachau;Dachau (Kreis);Kauf;;Grundstueck;221
20181230_120802;Großberghofener Straße 7, Erdweg, Dachau (Kreis);Großberghofener Straße 7;Dachau (Kreis);Kauf;300000;Grundstueck;620
20181230_120802;Bergkirchen, Dachau (Kreis);Bergkirchen;Dachau (Kreis);Kauf;510000;Grundstueck;850
20181230_120802;Au in der Hallertau, Freising (Kreis);Au in der Hallertau;Freising (Kreis);Kauf;136162;Grundstueck;347
20181230_120802;Moorenweis, Fürstenfeldbruck (Kreis);Moorenweis;Fürstenfeldbruck (Kreis);Kauf;1033000;Grundstueck;4416
20181230_120802;Ottobrunn, München (Kreis);Ottobrunn;München (Kreis);Kauf;734000;Grundstueck;323
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;;Grundstueck;6000
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;1140000;Grundstueck;626
20181230_120802;Feldafing, Starnberg (Kreis);Feldafing;Starnberg (Kreis);Kauf;1140000;Grundstueck;625
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;1795000;Grundstueck;1056
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;3590000;Grundstueck;2111
20181230_120802;Tutzing, Starnberg (Kreis);Tutzing;Starnberg (Kreis);Kauf;;Grundstueck;5000
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;6200000;Grundstueck;5053
20181230_120802;Wörthsee, Starnberg (Kreis);Wörthsee;Starnberg (Kreis);Kauf;5200000;Grundstueck;3025
20181230_120802;Rudolf-von-Hirsch-Straße 7, Krailling, Starnberg (Kreis);Rudolf-von-Hirsch-Straße 7;Starnberg (Kreis);Kauf;;Grundstueck;1747
20181230_120802;Feldafing, Starnberg (Kreis);Feldafing;Starnberg (Kreis);Kauf;;Grundstueck;7855
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;895000;Grundstueck;569
20181230_120802;Weßling, Starnberg (Kreis);Weßling;Starnberg (Kreis);Kauf;800000;Grundstueck;650
20181230_120802;Gauting, Starnberg (Kreis);Gauting;Starnberg (Kreis);Kauf;960000;Grundstueck;700
20181230_120802;Hechendorfer Str. 142, Herrsching am Ammersee, Starnberg (Kreis);Hechendorfer Str. 142;Starnberg (Kreis);Kauf;1790000;Grundstueck;3549
20181230_120802;Andechs, Starnberg (Kreis);Andechs;Starnberg (Kreis);Kauf;1550000;Grundstueck;992
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;249000;Grundstueck;22476
20181230_120802;Seefeld, Starnberg (Kreis);Seefeld;Starnberg (Kreis);Kauf;;Grundstueck;1005
20181230_120802;Zum Ministerhügel 14, Pöcking, Starnberg (Kreis);Zum Ministerhügel 14;Starnberg (Kreis);Kauf;5500000;Grundstueck;4172
20181230_120802;Gauting, Starnberg (Kreis);Gauting;Starnberg (Kreis);Kauf;1760000;Grundstueck;1067
20181230_120802;Andechs, Starnberg (Kreis);Andechs;Starnberg (Kreis);Kauf;790000;Grundstueck;2278
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;1860000;Grundstueck;1179
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;2290000;Grundstueck;1542
20181230_120802;Andechs, Starnberg (Kreis);Andechs;Starnberg (Kreis);Kauf;799000;Grundstueck;897
20181230_120802;Gauting, Starnberg (Kreis);Gauting;Starnberg (Kreis);Kauf;840000;Grundstueck;534
20181230_120802;Gauting, Starnberg (Kreis);Gauting;Starnberg (Kreis);Kauf;995000;Grundstueck;533
20181230_120802;Inning am Ammersee, Starnberg (Kreis);Inning am Ammersee;Starnberg (Kreis);Kauf;5600000;Grundstueck;4000
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;3500000;Grundstueck;1750
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;980000;Grundstueck;550
20181230_120802;Lärchenweg NN, Pöcking, Starnberg (Kreis);Lärchenweg NN;Starnberg (Kreis);Kauf;;Grundstueck;522
20181230_120802;Tutzing, Starnberg (Kreis);Tutzing;Starnberg (Kreis);Kauf;;Grundstueck;780
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;2400000;Grundstueck;1888
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;1975000;Grundstueck;1219
20181230_120802;Gilching, Starnberg (Kreis);Gilching;Starnberg (Kreis);Kauf;;Grundstueck;975
20181230_120802;Inning am Ammersee, Starnberg (Kreis);Inning am Ammersee;Starnberg (Kreis);Kauf;1280000;Grundstueck;1346
20181230_120802;Berg, Starnberg (Kreis);Berg;Starnberg (Kreis);Kauf;;Grundstueck;1500
20181230_120802;Starnberg, Starnberg (Kreis);Starnberg;Starnberg (Kreis);Kauf;;Grundstueck;1500
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;965000;Grundstueck;484,5
20181230_120802;Siedlerstr. 10 a, Eching, Freising (Kreis);Siedlerstr. 10 a;Freising (Kreis);Kauf;549000;Grundstueck;400
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;930000;Grundstueck;467,5
20181230_120802;Au in der Hallertau, Freising (Kreis);Au in der Hallertau;Freising (Kreis);Kauf;278595;Grundstueck;679
20181230_120802;Mauerner Str. 62, Wang, Freising (Kreis);Mauerner Str. 62;Freising (Kreis);Kauf;;Grundstueck;1510
20181230_120802;Hallbergmoos, Freising (Kreis);Hallbergmoos;Freising (Kreis);Kauf;3750000;Grundstueck;2500
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;1200000;Grundstueck;1250
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;695000;Grundstueck;533
20181230_120802;Au in der Hallertau, Freising (Kreis);Au in der Hallertau;Freising (Kreis);Kauf;330000;Grundstueck;821,55
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;340500;Grundstueck;812
20181230_120802;Hallbergmoos, Freising (Kreis);Hallbergmoos;Freising (Kreis);Kauf;;Grundstueck;1014
20181230_120802;Hallbergmoos, Freising (Kreis);Hallbergmoos;Freising (Kreis);Kauf;700000;Grundstueck;682
20181230_120802;Attenkirchen, Freising (Kreis);Attenkirchen;Freising (Kreis);Kauf;95000;Grundstueck;9975
20181230_120802;Eching, Freising (Kreis);Eching;Freising (Kreis);Kauf;540000;Grundstueck;812
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;40500;Grundstueck;3340
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;399900;Grundstueck;26317
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;255900;Grundstueck;13388
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;163500;Grundstueck;11600
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;119900;Grundstueck;8470
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;45500;Grundstueck;3170
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;63900;Grundstueck;5310
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;30900;Grundstueck;2520
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;33900;Grundstueck;2790
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;399900;Grundstueck;26317
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;255900;Grundstueck;13388
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;40500;Grundstueck;3340
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;163500;Grundstueck;11600
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;119900;Grundstueck;8470
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;44900;Grundstueck;3130
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;45500;Grundstueck;3170
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;63900;Grundstueck;5310
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;30900;Grundstueck;2520
20181230_120802;Zolling, Freising (Kreis);Zolling;Freising (Kreis);Kauf;33900;Grundstueck;2790
20181230_120802;Engelhofstraße 4, Eching, Freising (Kreis);Engelhofstraße 4;Freising (Kreis);Kauf;950000;Grundstueck;535
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;419000;Grundstueck;423
20181230_120802;Freising, Freising (Kreis);Freising;Freising (Kreis);Kauf;299000;Grundstueck;2892
20181230_120802;Brunnwies 22, Freising, Freising (Kreis);Brunnwies 22;Freising (Kreis);Kauf;395000;Grundstueck;2700
20181230_120802;Isen, Erding (Kreis);Isen;Erding (Kreis);Kauf;66000;Grundstueck;5490
20181230_120802;Kiebitzweg 16, Finsing, Erding (Kreis);Kiebitzweg 16;Erding (Kreis);Kauf;250000;Grundstueck;1000
20181230_120802;Oberding, Erding (Kreis);Oberding;Erding (Kreis);Kauf;598995;Grundstueck;576
20181230_120802;Dorfen, Erding (Kreis);Dorfen;Erding (Kreis);Kauf;249000;Grundstueck;480
20181230_120802;Wartenberg, Erding (Kreis);Wartenberg;Erding (Kreis);Kauf;58000;Grundstueck;600
20181230_120802;Manhartsdorf 8, Wartenberg, Erding (Kreis);Manhartsdorf 8;Erding (Kreis);Kauf;499000;Grundstueck;2540
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;12300000;Grundstueck;5286
20181230_120802;Grünwald, München (Kreis);Grünwald;München (Kreis);Kauf;2940000;Grundstueck;1251
20181230_120802;Hohenbrunn, München (Kreis);Hohenbrunn;München (Kreis);Kauf;;Grundstueck;450
20181230_120802;Sudelfeldstraße 3, Grünwald, München (Kreis);Sudelfeldstraße 3;München (Kreis);Kauf;;Grundstueck;886
20181230_120802;Zaißing, Steinhöring, Ebersberg (Kreis);Zaißing;Ebersberg (Kreis);Kauf;;Grundstueck;37700
20181230_120802;Ottobrunn, München (Kreis);Ottobrunn;München (Kreis);Kauf;1190000;Grundstueck;485
20181230_120802;Neubiberg, München (Kreis);Neubiberg;München (Kreis);Kauf;950000;Grundstueck;503
20181230_120802;Hohenlinden, Ebersberg (Kreis);Hohenlinden;Ebersberg (Kreis);Kauf;309000;Grundstueck;1156
20181230_120802;Egmating, Ebersberg (Kreis);Egmating;Ebersberg (Kreis);Kauf;464000;Grundstueck;454
20181230_120802;Vaterstetten, Ebersberg (Kreis);Vaterstetten;Ebersberg (Kreis);Kauf;1290000;Grundstueck;783
20181230_120802;Grafing bei München, Ebersberg (Kreis);Grafing bei München;Ebersberg (Kreis);Kauf;850000;Grundstueck;809
20181230_120802;Glonn, Ebersberg (Kreis);Glonn;Ebersberg (Kreis);Kauf;820000;Grundstueck;1571,09
20181230_120802;Vaterstetten, Ebersberg (Kreis);Vaterstetten;Ebersberg (Kreis);Kauf;1300000;Grundstueck;660
20181230_120802;Bruck, Ebersberg (Kreis);Bruck;Ebersberg (Kreis);Kauf;1200000;Grundstueck;1350
20181230_120802;Anzing, Ebersberg (Kreis);Anzing;Ebersberg (Kreis);Kauf;1060000;Grundstueck;861
